PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, Cjump=0.1, I=0.0, L=1.0, Ljump=10.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=True, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.991140453234258e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -6.538591667675734e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 6.06065561287953e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 5.537656642488984e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 5.4672049098624005e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.4439855548414056e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.0526542026281835e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 2.5479330577503e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.3168701503773533e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.9360430717138555e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.0529899841845575e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 9.88455818726891e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 6.6426229203536e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -6.072080557260927e-07
# TT-PIVMGS:    ortho 0 pivot 13 dot -2.530610572473377e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.7373429372913307e-07
# TT-PIVMGS:    ortho max err 5.2485793489154275e-14 , max. rank: 41
21 0.001447436416861802 0.0014474375266807663 41 41 36
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.8201511930538637
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.7043160035748626
# TT-PIVMGS:    ortho 0 pivot 19 dot 8.480516590101198e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -5.269827192197485e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.8203123912595544e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.8340375866647204e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -4.86418206935204e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.823724427043246e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.387558057284205e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 4.0390097159996585e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 4.016888636438655e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.97947390158148e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.289421230893118e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 3.018698529448291e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.7012357087912468e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.5811397337233551e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.5692176738415012e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.5647254320953763e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.412471446192963e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 7.706314884595947e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 5.265621541902105e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -4.918374570776762e-07
# TT-PIVMGS:    ortho max err 2.450817326860033e-14 , max. rank: 42
22 0.0012061438669669188 0.0012061426074951793 42 42 36
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.820460078782314
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.7061177286216223
# TT-PIVMGS:    ortho 0 pivot 20 dot 8.793421050156021e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -5.0463046307482745e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 2.6452726184632985e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -1.762838667970605e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 4.89058730469491e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.888890571647878e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -4.809150989877869e-06
